,created_at,author,cleaned_tweet,category
2153,2022-10-17 12:25:11+00:00,balikkeellilagi,1 abyasa cerdas 2 abimana berbudi tinggi 3 aditya matahari 4 aksa tampan 5 anggabaya seseorang yang kuat 6 ar,gunung
2154,2022-10-17 12:25:04+00:00,Savorycake21,1 taman nasional baluran jawa timur 2 taman nasional kerinci seblat jambi 3 taman nasional gunung rinjani ntb 4 taman nasional ranu kumbolo jawa timur 5 taman nasional labuan bajo ntt responsiblegetaway,gunung
2155,2022-10-17 12:24:45+00:00,itsehanur,again gunung kerunai 1000m 16 oct 2022,gunung
2156,2022-10-17 12:24:22+00:00,WartaKepri,tim polsek gunung kijang polres bintan ungkap kelakuan ayah kandung hamili anak tuna wicara lewat co id,gunung
2157,2022-10-17 12:24:03+00:00,CHAlNUP,betul ketimbang harus melihat ramai ramai saya lebih suka sendirian dan sampai dipuncak gunung,gunung
2158,2022-10-17 12:23:38+00:00,Fery_setu,lu mah ga ngerti bahasa air yg jatuh bersamaan dr langit ya aplg klw bukan yg di sebut hujan nah hujan turun rata air turun bersamaan dr daerah bogor trus ampe daerah dki yg ada y kbanjiran akibat hujan daerah gunung longsor daerah rendah sperti dki banjir itu bencana alam,gunung
2159,2022-10-17 12:23:19+00:00,AdrianPramudito,fenomena menarik dari candi pertapan di puncak iii gunung p gat di blitar dua tradisi pernah hidup berdampingan yaitu t,gunung
2160,2022-10-17 12:23:11+00:00,dimaspd,fenomena menarik dari candi pertapan di puncak iii gunung p gat di blitar dua tradisi pernah hidup berdampingan yaitu t,gunung
2161,2022-10-17 12:22:51+00:00,Ogutz27,tapi beliau yang menyatukan di wadah silvagama trus naik gunung bareng bareng itulah terus jadi kompak lanjutnya yogy,gunung
2162,2022-10-17 12:22:45+00:00,YudhaFawaid,fenomena menarik dari candi pertapan di puncak iii gunung p gat di blitar dua tradisi pernah hidup berdampingan yaitu t,gunung
2163,2022-10-17 12:22:39+00:00,ryujinyz,kaka dah pulang ya tadinya aku mau minta gunung fuji dibungkus pake plastik,gunung
2164,2022-10-17 12:22:09+00:00,AbizaMaulidi,tn baluran tn kerinci seblat tn gunung rinjani tn bromo tengger semeru tn komodo responsiblegetaway,gunung
2165,2022-10-17 12:21:57+00:00,onyourma_rke,wn upchar dulu sebelum menjadi gunung,gunung
2166,2022-10-17 12:21:50+00:00,FarahNathan24,selain itu bambang juga mengenang presiden jokowi sebagai pemersatu kelompok kelompok mahasiswa yang ada saat itu me,gunung
2167,2022-10-17 12:21:48+00:00,Ogutz27,melalui organisasi mapala di fakultasnya menurut bambang presiden telah mempersatukan kelompok kelompok tersebut melalui,gunung
2168,2022-10-17 12:21:40+00:00,Fiqoooo_,5 taman nasional indonesia 1 tn ujung kulon 2 tn bukit barisan selatan 3 tn komodo 4 tn gunung leuser 5 tn baluran responsiblegetaway kuy,gunung
2169,2022-10-17 12:21:40+00:00,twt_lakot,situasi di gunung kinabalu sumber group wasep,gunung
2170,2022-10-17 12:21:34+00:00,StephenTanuwija,turun gunung emgnya pake turun gunung segala wlpn ini bkn presscon tp hoax mah hrs dilurusin cukup tmn2 kuliah yg jelasin tp ya kasian kaum itu udah girang bgt dibodohin penyebar hoax mulu,gunung
2171,2022-10-17 12:21:09+00:00,kbelinci,karena sekarang aku serba dilarang ntar kalo aku udah punya suami pengen banget deh muncak bareng kek keren aja gitu ya lihat awan dari atas gunung,gunung
2172,2022-10-17 12:21:08+00:00,Si_Bisu_Teriak,fenomena menarik dari candi pertapan di puncak iii gunung p gat di blitar dua tradisi pernah hidup berdampingan yaitu t,gunung
2173,2022-10-17 12:21:00+00:00,chittaato,salah gunung,gunung
2174,2022-10-17 12:20:47+00:00,aria_ghora,guys dewa turun gunung well noted mas tak coba sik,gunung
2175,2022-10-17 12:20:43+00:00,TineSepti,iya itu gunung batu lampu merahnya memang melatih kesabaran,gunung
2176,2022-10-17 12:20:11+00:00,54Manan,fenomena menarik dari candi pertapan di puncak iii gunung p gat di blitar dua tradisi pernah hidup berdampingan yaitu t,gunung
2177,2022-10-17 12:20:01+00:00,driyalazuardi,pantai atau gunung,gunung
2178,2022-10-17 12:19:54+00:00,kakhaseul,diatas langit itu ada gunung baru langit lagi,gunung
2179,2022-10-17 12:19:29+00:00,Henihar42064205,wah serius saya kabur dulu ke gunung mau teriak aaaaaaaaaaaaaaaaaa akhirnya azizi asadel teater,gunung
2180,2022-10-17 12:18:53+00:00,decibeljunkie,fenomena menarik dari candi pertapan di puncak iii gunung p gat di blitar dua tradisi pernah hidup berdampingan yaitu t,gunung
2181,2022-10-17 12:18:05+00:00,Ogutz27,saya sendiri fotonya sudah hilang tapi ternyata kawan kawan masih simpan semuanya komplet tambahnya senada teman sema,gunung
2182,2022-10-17 12:17:53+00:00,nobarja,taplak gunung tuh yg nnti abis digambar kt main trs cara mainnya loncat loncat gt gk sih,gunung
2183,2022-10-17 12:17:38+00:00,De_Liput,kabupaten pacitan dikenal sebagai daerah di jawa timur memiliki banyak lokasi objek wisata alam yang sangat menarik untuk di kunjungi terutama kawasan pantai,gunung
2184,2022-10-17 12:17:34+00:00,RHaiidar,jadi pengen naik gunung hemmmmm,gunung
2185,2022-10-17 12:16:42+00:00,vwxyzdn,1 tn way kambas 2 tn ujung kulon 3 tn karimun jawa 4 tn gunung leuser 5 tn komodo responsiblegetaway semangad,gunung
2186,2022-10-17 12:15:58+00:00,yundayhds,selama turun aku hampir kepeleset berkali kali akhirnya aku minta tlg zidun dan nico buat bantu aku selama turun gunung ini zidun ijo nico merah appreciation post for you guys thank you for being a good friend,gunung
2187,2022-10-17 12:15:45+00:00,hani_yustri,ungsikan di gunung aja nder,gunung
2188,2022-10-17 12:15:22+00:00,lubead,kalo naik gunung dan udah denger suara ini tandanya utk berhenti amp mendirikan tenda,gunung
2189,2022-10-17 12:15:21+00:00,yandebud_wayan,yg penting naik gunung dg hati gembira pelan gak ush ngebut,gunung
2190,2022-10-17 12:15:09+00:00,bluenyellow_015,salah satu mengapa indonesia memperkaya china ya karena takut proyek proyek obor disini gagal karena ngeberitain sosis negatif china makanya mereka naikin rating beijing oh kcic gimana ya utangnya mungkin udah segede gunung,gunung
2191,2022-10-17 12:14:26+00:00,aqterumbukarang,salah satu alesan ak balik lewat gunung pati anjay,gunung
2192,2022-10-17 12:13:34+00:00,ariessistic,aku 40 157 bisa angkat ember cat 25 kg hehe bisa bawa motor bisa mendaki gunung bisa kerja jadi sales di lapangan panas panas bisa satsetsatset kalo gerak enak walaupun kurus dan sering dibilang krempeng,gunung
2193,2022-10-17 12:12:39+00:00,qdaaae1,isi otak gw lgi ke gunung merapi aghhh,gunung
2194,2022-10-17 12:12:20+00:00,Oddy182182,sekitar pukul jam sembilan malam terdengar suara aneh dari smpn 15 gunung sitoli sumatra utara warga langsung cek ke l,gunung
2195,2022-10-17 12:12:09+00:00,jiqqniis,situasi di gunung kinabalu sumber group wasep,gunung
2196,2022-10-17 12:12:09+00:00,Kurniabcdef,ya pantailah ga kuat kalo gunung yg kemarin dibilang tina aja pantai apa tuh yg masih bagus,gunung
2197,2022-10-17 12:12:05+00:00,RedaksiJateng81,desa gunung keramat berharap memiliki infrastruktur berupa jembatan penghubung antar kampung,gunung
2198,2022-10-17 12:12:04+00:00,khairshahs,kejadian tanah runtuh akibat hujan berterusan daerah langkawi 16 10 2022 laluan ft278 ke gunung raya sek 7 10 ditutu,gunung
2199,2022-10-17 12:11:58+00:00,theonesoleshoe,yang suka jalan jalan ke gunung atau pantai wajib banget keliling indonesia surganya tempat travellers sejati,gunung
2200,2022-10-17 12:11:50+00:00,noviandew,jika hidupmu terlalu jenuh dengan aktivitas sehari hari luangkan lah waktu mu menikmati udara segar dan kabut sejuk di,gunung
2201,2022-10-17 12:11:49+00:00,DM_N4BYL,turnamen pubg mobile saga esports di kabupaten gunung kidul yogyakarta udah selesai nih berikut 3 tim terkuat juara 1,gunung
2202,2022-10-17 12:11:40+00:00,Hartono1008,emas di gunung banyak sekali ada yg hanyut di pinggir kali sudah berjibun kosa kata berjanji hanya sedikit yg terbukti,gunung
2203,2022-10-17 12:11:22+00:00,royoyohanes,nah ini baru kau mau apa nih pantai ato gunung kalau healing sama aku temanya harus back to nature,gunung
2204,2022-10-17 12:11:13+00:00,AryaWikansu,disana gunung sini gunung di tengah nya,gunung
2205,2022-10-17 12:11:04+00:00,khairshahs,notis pemberitahuan jenis kejadian tanah runtuh tarikh amp masa 16 10 2022 09 00am daerah langkawi no laluan,gunung
2206,2022-10-17 12:10:58+00:00,ex_AnakLolina,kabupaten gunung kidul menjadi tempat pelaksanaan turnamen pubg mobile saga esports batch ke 20 gimana pelaksanaan turnam,gunung
2207,2022-10-17 12:10:25+00:00,PremiumStation,abu paska letusan gunung kelud hingga 40 000 kaki ukuran ini terjadi di sekitar bandara udara juanda surabaya,gunung
2208,2022-10-17 12:10:24+00:00,theworldoffarid,2022 2021 kan handpick mbak gunung,gunung
2209,2022-10-17 12:10:18+00:00,khairlanam,1 taman nasional baluran 2 taman nasional gunung leuser 3 taman nasional gunung rinjani 4 taman nasional bromo tengger semeru 5 taman nasional komodo responsiblegetaway bismillah,gunung
2210,2022-10-17 12:10:09+00:00,TineSepti,yang dari arah gunung batu ya,gunung
2211,2022-10-17 12:09:54+00:00,tutuarima90,1 taman nasional baluran jawa timur 2 taman nasional gunung leuser aceh amp sumut 3 taman nasional kawah gunung ijen jawa timur 4 taman nasional gunung semeru ranu kumbolo jawa timur 5 taman nasional labuan bajo ntt responsibilitygateaway,gunung
2212,2022-10-17 12:08:52+00:00,abg5dasar,yukk bisa yukk 1 taman nasional baluran 2 taman nasional kerinci seblat 3 taman nasional gunung rinjani 4 taman nasional gunung semeru ranukumbolo 5 taman nasional labuan bajo responsiblegetaway siapa tau rezekinya,gunung
2213,2022-10-17 12:08:37+00:00,yundayhds,yak akhirnya kita turun gunung beneran,gunung
2214,2022-10-17 12:08:31+00:00,hongkiy1,bang tolong sampaikan pak mantan jangan sering turun naik gunung blio sudah cukup berumur kuatir prostat kambuh,gunung
2215,2022-10-17 12:07:44+00:00,ikul_hadi,1 tn baluran 2 tn kerinci seblat 3 tn gunung rinjani 4 tn bromo tengger semeru 5 tn komodo responsiblegetaway,gunung
2216,2022-10-17 12:07:36+00:00,faridzdzdz,gue taunya gunung kembar kat,gunung
2217,2022-10-17 12:07:26+00:00,andi_achilles,besok kita cerita horor seputar pendakian malam 1 syuro di gunung lawu di chanel adi sumar wijaya ya hiiy serem,gunung
2218,2022-10-17 12:07:08+00:00,mzzxyz,iwaoi kagehina kuroken naik gunung iwaoi kagehina kuroken,gunung
2219,2022-10-17 12:06:57+00:00,otongkoil,1 taman nasional baluran 2 gunung singgalang 3 danau kelimutu 4 gunung semeru 5 pulau padar taman nasion,gunung
2220,2022-10-17 12:06:33+00:00,fadhilanuram,dari kiri atas ke kanan bawah 1 taman nasional baluran 2 taman nasional kerinci seblat 3 taman nasional gunung rinjani 4 taman nasional bromo tengger semeru dan 5 taman nasional komodo responsiblegetaway,gunung
2221,2022-10-17 12:06:13+00:00,senyuuummm,tak ada puncak gunung yang harus di bayar dengan kaki dan jari jemari rumah lah tempat kita kembali,gunung
2222,2022-10-17 12:06:09+00:00,udabdun,cobain stopan pasteur dan dari gunung batu atau sarijadi,gunung
2223,2022-10-17 12:06:03+00:00,Jooihyunn,baru mulai meranjak naik kaya meranjak naik ke gunung,gunung
2224,2022-10-17 12:05:55+00:00,agha1307,semua akibat dari polisi sendiri saya yakin itu masih merupakan puncak gunung es,gunung
2225,2022-10-17 12:05:25+00:00,DeReporterjail,besok kita cerita horor seputar pendakian malam 1 syuro di gunung lawu di chanel adi sumar wijaya ya hiiy serem,gunung
2226,2022-10-17 12:04:36+00:00,Remukanrempeye6,ojok ngenyeeek gunung tau ngerti mangga 3 biji 100ewu a,gunung
2227,2022-10-17 12:04:23+00:00,GunawanBaraPgd,bismillah jawabannya 1 taman nasional baluran 2 taman nasional gunung singgalang 3 taman nasional,gunung
2228,2022-10-17 12:03:42+00:00,sayid__machmoed,ditanyakan apa itu dua qirath beliau menjawab minimalnya seperti gunung jabal uhud hr imam muslim,gunung
2229,2022-10-17 12:02:55+00:00,bangucuupp,gunung balau way gubak,gunung
2230,2022-10-17 12:02:49+00:00,Om_eMeL,buat anis kalo mau jadi presiden suruh naik gunung kerinci dulu itu kesimpulan video ini,gunung
2231,2022-10-17 12:02:40+00:00,taehhvng,diatas gunung yakan,gunung
2232,2022-10-17 12:02:13+00:00,aulia_fw,tenanglah dirimu dalam dekapan gunung salak based on true story a thread,gunung
2233,2022-10-17 12:02:10+00:00,MaiiaAzka,pendakian gunung gede berujung maut a thread,gunung
2234,2022-10-17 12:02:03+00:00,GustiMberkahi,kabupaten gunung kidul menjadi tempat pelaksanaan turnamen pubg mobile saga esports batch ke 20 gimana pelaksanaan turnam,gunung
2235,2022-10-17 12:01:47+00:00,JAckBianto,tong kosong nyaring bunyinya ulet anakan di puncak gunung semeru terlihat gajah di matamu sowek tk terlihat tolak uk,gunung
2236,2022-10-17 12:01:40+00:00,jmbltualang,fenomena menarik dari candi pertapan di puncak iii gunung p gat di blitar dua tradisi pernah hidup berdampingan yaitu t,gunung
2237,2022-10-17 12:01:33+00:00,OhAyie77,situasi di gunung kinabalu sumber group wasep,gunung
2238,2022-10-17 12:01:21+00:00,Ermowo,gunung cikeas,gunung
2239,2022-10-17 12:01:18+00:00,ginandiaar,sandal gunung nyaman dipakai seharian gak bikin kaki sakit 1 2 3,gunung
2240,2022-10-17 12:00:47+00:00,Mersmars,gunung berapi terbesar di dunia dilanda gempa bumi berukuran 5 0 skala richter dan dikhuatiri bakal mencetuskan kiamat kec,gunung
2241,2022-10-17 12:00:13+00:00,Nuke_Virginia2,1 taman nasional baluran jawa timur 2 taman nasional gunung gede pangrango jawa barat 3 taman nasional gunung rinjani nusa tenggara barat 4 taman nasional bromo tengger semeru jawa timur 5 taman nasional komodo responsiblegetaway,gunung
2242,2022-10-17 11:59:04+00:00,suka_wae,peta rute trans pakuan 4 koridor by biskita k1b term bubulak cidangiang rute via jalan baru under pas pas lalu belok menuj,gunung
2243,2022-10-17 11:58:14+00:00,_SafetyMatch,1 taman nasional baluran 2 gunung singgalang 3 danau kelimutu 4 gunung semeru 5 pulau padar taman nasional komodo responsiblegetaway,gunung
2244,2022-10-17 11:57:54+00:00,Myg_santos,seminggu terakhir perjalanan yang sungguh luntang lantung pergi berkaraoke pergi ngegym menengok ombak mendaki gunung terbang bersama burung besar menyicipi makanan dimana saja,gunung
2245,2022-10-17 11:57:40+00:00,LegiCijo,tong kosong nyaring bunyinya ulet anakan di puncak gunung semeru terlihat gajah di matamu sowek tk terlihat tolak uk,gunung
2246,2022-10-17 11:56:56+00:00,dhamendrax,gunung bcs udaranya lebih sejuk,gunung
2247,2022-10-17 11:56:40+00:00,thomasbuskecil,kangen banget sama gunung mau nemein kah,gunung
2248,2022-10-17 11:56:04+00:00,bangunrumahnet,menyediakan batu belah tanah berangkal gunung lokasi bandung barat infoiklanid,gunung
2249,2022-10-17 11:55:04+00:00,EtainPict,heloww ganjar loe ngapain aja sih di jawa tengah proyek pipa air bersih diduga picu kerusakan hutan lindung gunung slamet ada izin tapi klik untuk baca,gunung
2250,2022-10-17 11:54:51+00:00,bangsa_id,1 taman nasional kutai kalimantan timur 2 taman nasional baluran jawa timur 3 taman nasional tanjung puting kalimantan tengah 4 taman nasional kayan mentarang kalimantan utara 5 taman nasional gunung leuser nad dan sumut tag dlu ya kawan,gunung
2251,2022-10-17 11:54:44+00:00,faraanabella,situasi di gunung kinabalu sumber group wasep,gunung
2252,2022-10-17 11:54:35+00:00,ber2dulu,12 tempat wisata alam di bogor coba sensasi jelajah gunung hingga beragam curug,gunung
2253,2022-10-17 11:54:30+00:00,PendakiJakarta,terjadi erupsi g ibu pada hari senin 17 oktober 2022 pukul 08 58 wit tinggi kolom letusan teramati 800 m di atas puncak,gunung
2254,2022-10-17 11:54:16+00:00,BobbyBogor,fenomena gunung es,gunung
2255,2022-10-17 11:53:55+00:00,fauzankrisnaaa,makanya gua ke gunung mulu biar lupa pon,gunung
2256,2022-10-17 11:53:54+00:00,piesoeso3,perkara reply story tmen naik gunung malah gua yang kena ajakan dia buat nemenin naik gunung lagi godaan yg sangat menggiur kan banget gaksi,gunung
2257,2022-10-17 11:53:49+00:00,90I27,gak harus naik gunung kayak di mimpi km kan,gunung
2258,2022-10-17 11:53:32+00:00,iyaudahgapapa_,jika hidupmu terlalu jenuh dengan aktivitas sehari hari luangkan lah waktu mu menikmati udara segar dan kabut sejuk di,gunung
2259,2022-10-17 11:53:06+00:00,firdaussf,situasi di gunung kinabalu sumber group wasep,gunung
2260,2022-10-17 11:52:05+00:00,toplezstarsss,woooo cah gunung kidul tembus nang kene,gunung
2261,2022-10-17 11:51:54+00:00,shidiquarius,sudah dari dulu angka bunuh diri di di yogya cukup tinggi terutama di gunung kidul karena,gunung
2262,2022-10-17 11:51:41+00:00,SherlianaV,korea selatan merupakan salah satu negara yg memiliki banyak gunung untuk didaki jalurnya banyak yang mudah amp ketinggianny,gunung
2263,2022-10-17 11:51:26+00:00,Sunmoonzt,beliau ini suka kocak geming di suruh anter ngambil ijazah tapi serasa sumori lagian siapa suruh sekolah di gunung,gunung
2264,2022-10-17 11:50:40+00:00,wiwitski,1 tn baluran jatim 2 tn gunung leuser aceh 3 tn kawah gunung ijen jatim 4 tn gunung semeru ranu kumbolo jatim 5 tn labuan bajo ntt responsibilitygateway,gunung
2265,2022-10-17 11:50:06+00:00,surtabotra,asn tersebut berinisial s dan merupakan seorang guru di sekolah dasar negeri sdn di gunung sekar kabupaten sampang madur,gunung
2266,2022-10-17 11:50:02+00:00,SaidH17089781,bismillah jawabannya 1 taman nasional baluran 2 taman nasional gunung singgalang 3 taman nasional kawah ijen 4 taman nasional semeru ranu kumbolo 5 taman nasional komodo labuhan bajo responsiblegetaway ijin tag sobatku,gunung
2267,2022-10-17 11:49:55+00:00,21kumeyor,situasi di gunung kinabalu sumber group wasep,gunung
2268,2022-10-17 11:49:19+00:00,muhdmaherr,situasi di gunung kinabalu sumber group wasep,gunung
2269,2022-10-17 11:49:11+00:00,zafrialimi,seramai 41 pendaki dan tiga malim gunung yang terperangkap di air terjun telaga tujuh dekat langkawi akibat kejadian ke,gunung
2270,2022-10-17 11:49:11+00:00,nattapine,bisa aja dia pesugihan di kaki gunung mana gitu biar awet muda,gunung
2271,2022-10-17 11:49:06+00:00,japaneselemonnn,bandung dominan gunung cilegon dominan pantai tar kemana ya,gunung
2272,2022-10-17 11:48:53+00:00,deanurliya,lebih suka pantai atau gunung sampe dipanggil si anak pantai sama orang rumah karena sering bgt ke pantai,gunung
2273,2022-10-17 11:48:30+00:00,warnabiru_twett,gunung penanggungan berdiri di puncak pawitra via jalur tamiajeng zidapetualang afnan mazidah,gunung
2274,2022-10-17 11:48:28+00:00,zoey94452081,iyaaa dulu guru geografiku juga bilang gitu soalnya struktur tanahnya itu dari lelehan gunung dia ga stabil cepet rusak koreksi kalau salah wkwk,gunung
2275,2022-10-17 11:48:08+00:00,1999tillend_,naik naik ke puncak gunung,gunung
